tick,type,king,knight,merc,amount,stake,p_knight,notes,trait,delta,invest,wealth_created,rv,threshold,employer,agent
35,defend_win,K-00,N-01,M-22,,582549968611904022965621917616819327966141098653213347594975173463858691486777344,0.95,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-23,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-23,,640804965473094330481121607677033232636530293215145595348886830316044431755575296,0.95,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-24,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-24,,704885462020403805654150435867611235067394396004833082441813673567293376655523840,0.726,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-25,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-25,,775374008222444291531857148011559056492161519275748709581090441473133968632053760,0.791,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-26,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-26,,852911409044688668028897028534121613182363829368107421091651785345891738339770368,0.938,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-27,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-27,,938202549949157450581953396541784416166178065368572308084740643441191908724965376,0.849,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-28,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-28,,1032022804944073237765065403618837536950006945373602466451252868004955601321852928,0.95,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-29,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-29,,1135225085438480582604030277692158630228613176645049176875397234915273412316233728,0.849,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-30,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-30,,1248747593982328556614599970615625134917052347373208239446860637967511750099075072,0.898,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-31,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-31,,1373622353380561496525893302522937006743179729046874918507623022203551928557764608,0.898,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-32,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-32,,1510984588718617561928649297929481349083075555015216555242309003984618117964759040,0.938,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-33,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-33,,1662083047590479318121514227722429483991383110516738210766539904383079929761234944,0.654,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-34,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-34,,1828291352349527418433332320186171149059365715441103742075346535699965929634922496,0.791,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-35,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-35,,2011120487584479991776998882513289547296457993112522406050728548391384515700850688,0.791,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-36,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-36,,2212232536342928117329448773033242539527737012828293429329915883889456472444108800,0.898,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-37,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-37,,2433455789977220718437810313222193397644455346770258134472716671180179611066564608,0.95,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-38,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-38,,2676801368974943127280924683927410170746589469192667368384293620055353585968349184,0.898,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-39,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-39,,2944481505872437608508683822011649904490092709984625815454875622939466951462748160,0.849,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-40,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-40,,3238929656459680948110385529984068103266991246301359121419981583036968629365112832,0.654,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-41,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-41,,3562822622105649337795840754942597667764167885208705526468246862878177004372361216,0.898,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-42,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-42,,3919104884316213892451174823630985322035685012516019731092728107189194189290078208,0.938,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-43,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-43,,4311015372747835197446458971148334495904831366831275849085924597468824604770304000,0.938,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-44,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-44,,4742116910022619138440271542491914737167425238196132709574898659412152082491244544,0.95,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-45,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-45,,5216328601024880799534798692203858135880901321206708415184159564035500280394022912,0.726,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-46,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-46,,5737961461127369384987278570498740099475524334945454387399033443074784329126117376,0.791,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-47,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-47,,6311757607240105733737173083628368601082121739885578840326402544307239737897254912,0.849,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-48,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-48,,6942933367964117233859057075294448402868977530173941130635882323570142749623582720,0.898,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-49,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-49,,7637226704760528957244962782823893243155875283191335243699470555927157024585940992,0.849,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-50,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-50,,8400949375236580673471792373265791550789552754401626796444349125369826678761586688,0.849,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-51,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-51,,9241044312760240762814971646890355305894639556314089998874615728449745429408514048,0.726,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-52,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-52,,10165148744036263491099135454047401103133349160963965316904856174266095917168852992,0.898,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-53,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-53,,11181663618439889503209715660069143780108995489314978428131036509935549495090610176,0.95,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-54,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-54,,12299829980283879970027687253299546608139493683100701663033513928836306506677747712,0.849,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-55,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-55,,13529812978312267630031122639246503835615754463665388408872560039962781143550394368,0.938,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-56,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-56,,14882794276143493045036901545639164485826575559050393567902594916930435202724921344,0.791,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-57,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-57,,16371073703757840833043591672979592484389634470101207532603480640716276660919336960,0.791,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-58,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-58,,18008181074133626601344617537192538899517040855838245388185355113573684395986911232,0.898,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-59,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-59,,19808999181546992294473079345358769689507942231130520711182638160745456959741755392,0.938,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-60,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-60,,21789899099701689501924387243596662058432604927771272259515070286277066572945162240,0.849,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-61,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-61,,23968889009671860137113492664871315430964308359275316587788103723690553299215319040,0.95,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-62,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-62,,26365777910639046150824841931358446974060739195202848246566914096059608629136850944,0.95,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-63,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-63,,29002355701702950091908659445728296804791435939232366230294994942151257464460279808,0.898,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-64,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-64,,31902591271873242068105525335854149585231382243447152069145746900551979086750154752,0.791,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-65,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-65,,35092850399060564252920077833141579943728388941319566753274489900064240912654401536,0.95,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-66,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-66,,38602135438966628092197419082881681471530376765849958678816655088728097307412660224,0.95,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-67,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-67,,42462348982863293597411827706233829085384923144398021910412762851658155148514951168,0.898,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-68,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-68,,46708583881149614869169010331665273593818889352948622010310712374652226332283371520,0.849,,,,,,,,,
35,bribe_insufficient_funds,K-00,,M-69,,,,,,,,,,310,,
35,defend_win,K-00,N-01,M-69,,51379442269264576356085911364831800953200778288243484211341783612117448965511708672,0.95,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-00,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-00,,56517386496191035339691835858846970781871610468049366314333183100357817917243392000,0.898,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-01,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-01,,62169125145810138873661019444731667860058771514854302945766501410393599708967731200,0.726,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-02,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-02,,68386037660391152761027121389204834646064648666339733240343151551432959679864504320,0.654,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-03,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-03,,75224641426430281517103167103445215444178657042789043382949677976862496199656079360,0.849,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-04,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-04,,82747105569073296188840150238469839655088979237252610902672434504262505267816562688,0.95,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-05,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-05,,91021816125980624459726831904784833887247122809996338311082456827660131739417706496,0.791,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-06,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-06,,100123997738578690949691515167859286476024098143940573187762365891512017078901014528,0.849,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-07,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-07,,110136397512436558696663333327113225390275753607353096824681381353634594731610603520,0.938,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-08,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-08,,121150037263680228046303000235144445262810872477903743325721730759284294756576788480,0.938,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-09,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-09,,133265040990048250850933300258658889789091959725694117658293903835212724232234467328,0.849,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-10,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-10,,146591545089053067848042630139332840367896629592374327332979967456562252324374839296,0.938,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-11,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-11,,161250699597958371936852226438202144937984783849648692702563521948161229446451298304,0.95,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-12,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-12,,177375769557754211826532115797086338898484770936576629336534316397034600501457453056,0.849,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-13,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-13,,195113346513529643793163994237050890655139282838086561725045517052967052993047298048,0.95,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-14,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-14,,214624681164882600084496393515564041320548685016006015806406741996092013961268953088,0.791,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-15,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-15,,236087149281370852004962032721928507052499027411717415295904089433529471026312773632,0.791,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-16,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-16,,259695864209507931813468902563993398824345912748963022098065613868767921908222001152,0.849,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-17,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-17,,285665450630458719602826459390264779773377486619933189580443290747530217878322151424,0.726,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-18,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-18,,314231995693504607739077105619675134550924287493704912720774273346626728328320516096,0.95,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-19,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-19,,345655195262855106256910150192538360539837838070558347084853892238090874706206916608,0.938,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-20,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-20,,380220714789140568354697164340640566193194465242278969246479320888869496190329159680,0.898,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-21,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-21,,418242786268054679110060215075984212146544085805768213445416098058901408016582574080,0.938,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-22,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-22,,460067064894860120061119569432942838694183407366714361152813285324219067714630582272,0.95,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-23,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-23,,506073771384346072755348858644829574296168556660198315266376884267381516058151092224,0.95,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-24,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-24,,556681148522780777086691746251615792527039725596888571886734493840180599636963098624,0.726,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-25,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-25,,612349263375058844011382254016521453912937663348725159620550174207969667159215308800,0.791,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-26,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-26,,673584189712564728412520479418173599304231429683597675582605191628766633875136839680,0.938,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-27,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-27,,740942608683821201253772527359990959234654572651957443140865710791643297262650523648,0.849,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-28,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-28,,815036869552203299811192446375478219424507960301448648545236743838349642106027376640,0.95,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-29,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-29,,896540556507423683712205025314305630700988930370854860674049263303329568523850612736,0.849,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-30,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-30,,986194612158165847187830857500873754301773162058747227099156578325311668988797779968,0.898,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-31,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-31,,1084814073373982626018229946735567651334459104805962799996512078449964699833671352320,0.898,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-32,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-32,,1193295480711380780780266272806565237799844667208036385447585596132671245402597490688,0.938,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-33,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-33,,1312625028782518945130122234969269104514277412391658179631206307875770309474410037248,0.654,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-34,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-34,,1443887531660770925914963793348243357900153432093642153233189090793179279953403838464,0.791,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-35,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-35,,1588276284826847953802588171521532186489332566455892751827361385775123253300079624192,0.791,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-36,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-36,,1747103913309532770750804322394197240871877892717186565919813062385093563512975785984,0.898,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-37,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-37,,1921814304640485875282226084869522279090169125063268911234070064363939040801167769600,0.95,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-38,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-38,,2113995735104534678490022030561592864335306733726641191454632451124912793710166540288,0.898,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-39,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-39,,2325395308614988232610853568499799493703285685562123466238957848367236012612735991808,0.849,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-40,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-40,,2557934839476486926464194923026708428671941836424108579404560405009211704576680394752,0.654,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-41,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-41,,2813728323424135964197931754857568643276929133917792059900465054029460633160559624192,0.898,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-42,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-42,,3095101155766549042986748921051041449997932376532662332057338646653415059287298801664,0.938,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-43,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-43,,3404611271343204206100911817802287623801070449574383032179658967708252383810687074304,0.938,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-44,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-44,,3745072398477524669846917667023540057648401633763230413217055940543993591957532180480,0.95,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-45,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-45,,4119579638325277136831609433725894063413241797139553454538761534598392951153285398528,0.726,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-46,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-46,,4531537602157804936786599711980530812689014255316326955631499840188064185800166735872,0.791,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-47,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-47,,4984691362373585775552577022706773265695708794699232273750098432726198362506394599424,0.849,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-48,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-48,,5483160498610944180564176055213355906396383117243519189847383971739154319693928464384,0.898,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-49,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-49,,6031476548472038426076934990970596811167124872042234797554398064653405872600215715840,0.849,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-50,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-50,,6634624203319242268684628490067656492283837359246458277309837871118746459860237287424,0.849,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-51,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-51,,7298086623651167185727726018130800884987807322873649350151718875269276622098683396096,0.726,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-52,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-52,,8027895286016282351407570592067028800666519042830287483667372024459229372740601380864,0.898,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-53,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-53,,8830684814617912139441255679150583853553239959444043033533627965242127221582611873792,0.95,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-54,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-54,,9713753296079702835754405237773358181301874284611538403053817848987348306551556276224,0.849,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-55,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-55,,10685128625687672946786187091786599313563165156147055932081475329626419258143606308864,0.938,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-56,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-56,,11753641488256440931639440480021637988395067899464306770400520079627716700210389319680,0.791,,,,,,,,,
36,bribe_insufficient_funds,K-00,,M-57,,,,,,,,,,310,,
36,defend_win,K-00,N-01,M-57,,12929005637082084162085091179203328357890091904782555891051950566292168974915900276736,0.791,,,,,,,,,
